其他检查检验异常	中心词
其他椎管脊膜肿物	中心词
其他椎间盘疾病	中心词
其他气管手术并发症	中心词
其他气管疾病	中心词
其他水痘病毒感染	中心词
其他汗液分泌异常性疾病	中心词
其他泌尿系统出血	中心词
其他泌尿系统异物	中心词
其他泌尿系统感染性疾病	中心词
其他泌尿系统梗阻性疾病	中心词
其他泌尿系统返流性疾病	中心词
其他消化系统不适待查	中心词
其他消化系统出血	中心词
其他消化系统异物	中心词
其他消化系统溃疡	中心词
其他涎腺疾病	中心词
其他涎腺肿物	中心词
其他烧伤	中心词
其他男性外阴感染性疾病	中心词
其他痴呆	中心词
其他皮肤感染性疾病	中心词
其他皮肤疹	中心词
其他皮肤细菌感染性疾病	中心词
其他眼屈光不正	中心词
其他眼部感染性疾病	中心词
其他眼部细菌感染性疾病	中心词
其他眼部肿物	中心词
其他睑畸形	中心词
其他睡眠障碍	中心词
其他睾丸畸形	中心词
其他神经系统畸形	中心词
其他神经系统疾病	中心词
其他糖代谢异常性糖尿病	中心词
其他继发性精神异常	中心词
其他继发性精神障碍	中心词
其他缺血性心脏病	中心词
其他羊水疾病	中心词
其他肌病	中心词
其他肌肉疾病	中心词
其他肌肉麻痹	中心词
其他肌腱疾病	中心词
其他肠缺血性疾病	中心词
其他肠道感染性疾病	中心词
其他股骨疾病	中心词
其他肺外气管疾病	中心词
其他肺炎	中心词
其他肾上腺内分泌异常性疾病	中心词
其他肾上腺疾病	中心词
其他肾上腺肿物	中心词
其他胃肠炎	中心词
其他胆囊肿物	中心词
其他胆道疾病	中心词
其他胸廓及胸部损伤	中心词
其他胸腔感染性疾病	中心词
其他胸部主动脉疾病	中心词
其他脊髓损伤	中心词
其他脑感染性疾病	中心词
其他脑神经疾病	中心词
其他脑膜感染性疾病	中心词
其他脑膜炎	中心词
其他腔静脉疾病	中心词
其他腱鞘疾病	中心词
其他腹腔疾病	中心词
其他腹部出血损伤	中心词
其他腹部疾病	中心词
其他膀胱肿物	中心词
其他膝关节滑膜疾病	中心词
其他膝关节畸形	中心词
其他色素膜疾病	中心词
其他色素膜肿物	中心词
其他药物滥用	中心词
其他营养素缺乏性疾病	中心词
其他营养过度性疾病	中心词
其他葡萄膜疾病	中心词
其他葡萄膜肿物	中心词
其他蛋白代谢异常性疾病	中心词
其他蛋白病	中心词
其他蠕虫感染	中心词
其他蠕虫病	中心词
其他行为异常	中心词
其他视觉异常	中心词
其他身材矮小症	中心词
其他躯体疾病	中心词
其他输精管精索肿物	中心词
其他运动系统术后并发症	中心词
其他非感染性肠炎	中心词
其他颅神经疾病	中心词
其他饮食行为异常	中心词
其他骨盆损伤	中心词
其他骨盆疾病	中心词
其他骨髓抑制性造血功能异常	中心词
其他骶尾部疾病	中心词
其他髋关节畸形	中心词
其他麻醉并发症	中心词
其他麻醉术后并发症	中心词
其他鼻疾病	中心词
其他鼻部疾病	中心词
其它睾丸附睾肿物	中心词
其它胸壁及胸部疾病	中心词
其它胸部疾病	中心词
内出血	中心词
内分泌异常	中心词
内分泌病	中心词
内分泌瘤	中心词
内分泌癌	中心词
内分泌系统疾病	中心词
内分泌系统类癌综合征	中心词
内外眦疾病	中心词
内外眦赘皮	中心词
内眦赘皮	中心词
内耳前庭疾病	中心词
内耳半规管疾病	中心词
内耳性眩晕	中心词
内耳炎	中心词
内耳肿物	中心词
内耳迷路疾病	中心词
内麦粒肿	中心词
再生障碍性贫血	中心词
再障	中心词
农药中毒	中心词
冠心病	中心词
冠状动脉性心脏病	中心词
冠状动脉疾病	中心词
冠状动脉粥样硬化性心脏病	中心词
冠状血管疾病	中心词
冻伤	中心词
凝血	中心词
凝血因子缺乏性出血性疾病	中心词
凝血异常疾病	中心词
凝血病	中心词
出血	中心词
分化腺癌	中心词
分娩	中心词
分娩异常	中心词
分泌型癌	中心词
分离转换障碍	中心词
分级依据	中心词
分裂情感障碍	中心词
利什曼原虫病	中心词
前列腺囊肿	中心词
前列腺增生	中心词
前列腺增生症	中心词
前列腺恶性肿瘤	中心词
前列腺感染性疾病	中心词
前列腺炎	中心词
前列腺疾病	中心词
前列腺癌	中心词
前列腺结石	中心词
前列腺肥大	中心词
前列腺肿物	中心词
前庭疾病	中心词
前庭神经炎	中心词
前庭麻痹症	中心词
前房疾病	中心词
前斜角肌综合征	中心词
前纵隔肿物	中心词
剖宫产	中心词
剥脱性皮炎	中心词
副伤寒	中心词
副神经疾病	中心词
副神经节瘤	中心词
副节瘤	中心词
副银屑病	中心词
副鼻窦恶性肿瘤	中心词
功能异常	中心词
功能紊乱	中心词
功能障碍	中心词
动眼神经疾病	中心词
动脉导管未闭	中心词
动脉损伤	中心词
动脉瘤	中心词
动脉盗血综合征	中心词
动脉硬化	中心词
动静脉瘘	中心词
包皮嵌顿	中心词
包皮炎	中心词
包皮疾病	中心词
包皮血肿	中心词
包皮过长	中心词
包茎	中心词
包虫病	中心词
化疗	中心词
化脓性甲状腺炎	中心词
区域淋巴性疾病	中心词
医学影像异常	中心词
十二指肠溃疡	中心词
十二指肠疾病	中心词
十二指肠癌	中心词
十二指肠穿孔	中心词
半乳糖代谢症	中心词
半合成青霉素	中心词
半规管疾病	中心词
卒中	中心词
单核细胞增多症	中心词
单核细胞性白血病	中心词
单纯疱疹病毒感染	中心词
卟啉代谢障碍性疾病	中心词
卟啉病	中心词
卵巢内分泌功能亢进	中心词
卵巢内分泌功能减退	中心词
卵巢功能亢进	中心词
卵巢囊肿	中心词
卵巢恶性肿瘤	中心词
卵巢感染性疾病	中心词
卵巢扭转	中心词
卵巢炎	中心词
卵巢疾病	中心词
卵巢癌	中心词
卵巢破裂	中心词
卵巢积水	中心词
卵巢积液	中心词
卵巢肿物	中心词
卵巢衰竭	中心词
卵巢过度刺激	中心词
压力性溃疡	中心词
压疮	中心词
厌食	中心词
原位癌	中心词
原虫感染性疾病	中心词
原醛	中心词
去极化	中心词
双侧完全性腭裂	中心词
双胎反向动脉灌注综合征	中心词
反射性交感神经营养不良综合征	中心词
反拗危象	中心词
发烧	中心词
发热	中心词
发热待查	中心词
发病	中心词
发育不全	中心词
发育不良	中心词
发育迟滞	中心词
发育障碍	中心词
发音障碍	中心词
变态反应	中心词
口吃	中心词
口咽念珠菌感染	中心词
口咽癌	中心词
口干症	中心词
口炎	中心词
口腔咬合异常	中心词
口腔外伤	中心词
口腔异物	中心词
口腔感染性疾病	中心词
口腔溃疡	中心词
口腔畸形	中心词
口腔疾病	中心词
口腔癌	中心词
口腔粘膜疾病	中心词
口腔颌面恶性肿瘤	中心词
口腔颌面肿物	中心词
口臭	中心词
口臭待查	中心词
可卡因类药物滥用	中心词
右室流出道狭窄	中心词
右心室双出口	中心词
右心房瘤	中心词
右心衰竭	中心词
右束支传导阻滞	中心词
右肺上叶癌	中心词
右肺下叶癌	中心词
右肺中叶癌	中心词
叶酸维生素B12缺乏性贫血	中心词
叶酸缺乏	中心词
叶酸缺乏性疾病	中心词
同性恋	中心词
后壁骨折	中心词
后天性溶血性贫血	中心词
后天性缺失	中心词
后天性鱼鳞癣	中心词
后天畸形	中心词
后遗症	中心词
吡哆素缺乏	中心词
听力障碍	中心词
听幻觉	中心词
听神经疾病	中心词
听神经病	中心词
听神经瘤	中心词
听神经肿物	中心词
听觉异常	中心词
听骨疾病	中心词
吸入性肺炎	中心词
吸入有害气体	中心词
吸虫感染	中心词
吸虫病	中心词
呃逆	中心词
呆小症	中心词
呕吐	中心词
呕吐待查	中心词
呕血	中心词
周围淋巴结结核	中心词
周围神经损伤	中心词
周围神经炎	中心词
周围神经疾病	中心词
周围神经痛	中心词
周围神经肿物	中心词
周围神经脱髓鞘性疾病	中心词
呼吸困难待查	中心词
呼吸循环衰竭	中心词
呼吸暂停	中心词
呼吸窘迫	中心词
呼吸系统不适	中心词
呼吸系统出血	中心词
呼吸系统感染性疾病	中心词
呼吸系统术后并发症	中心词
呼吸系统烧伤	中心词
呼吸系统疾病	中心词
呼吸系统瘘	中心词
呼吸系统瘘及窦道	中心词
呼吸系统真菌感染	中心词
呼吸系统肿物	中心词
呼吸系统过敏性疾病	中心词
呼吸肌麻痹	中心词
呼吸节律异常	中心词
呼吸衰竭	中心词
呼衰	中心词
咖啡因滥用及成瘾	中心词
咬肌疾病	中心词
咬颊	中心词
咯血	中心词
咳嗽	中心词
咳嗽待查	中心词
咳血	中心词
咽喉异物	中心词
咽喉感染性疾病	中心词
咽喉溃疡	中心词
咽喉狭窄梗阻性疾病	中心词
咽喉疾病	中心词
咽喉痛	中心词
咽喉癌	中心词
咽喉肿物	中心词
咽喉脓肿	中心词
咽喉部外伤	中心词
咽喉部恶性肿瘤	中心词
咽炎	中心词
咽狭窄	中心词
咽部不适待查	中心词
咽鼓管疾病	中心词
哮喘	中心词
哺乳后乳房复旧不全	中心词
哺乳异常	中心词
唇恶性肿瘤	中心词
唇畸形	中心词
唇癌	中心词
唇裂	中心词
唾液腺囊肿	中心词
唾液腺恶性肿瘤	中心词
唾液腺疾病	中心词
唾液腺病	中心词
唾液腺瘘	中心词
唾液腺结石	中心词
唾液腺肿物	中心词
喉上神经麻痹	中心词
喉梗阻	中心词
喉水肿	中心词
喉炎	中心词
喉畸形	中心词
喉痉挛	中心词
喉返神经疾病	中心词
喉返神经麻痹	中心词
喉部神经肌肉疾病	中心词
喉麻痹	中心词
喘憋	中心词
嗅神经疾病	中心词
嗅觉味觉障碍	中心词
嗜睡	中心词
嗜酸性粒细胞增多症	中心词
嗜酸性粒细胞白血病	中心词
嗜酸粒细胞增多症	中心词
嗜铬细胞瘤	中心词
嘌呤嘧啶代谢障碍性疾病	中心词
器官异位	中心词
器官转移瘤	中心词
器质变化	中心词
器质性精神障碍	中心词
囊型包虫病	中心词
囊性纤维化	中心词
囊性纤维化性疾病	中心词
囊性纤维性变	中心词
囊性纤维病	中心词
囊性肿物	中心词
囊肿	中心词
囊虫病	中心词
四肢瘫	中心词
四肢血管疾病	中心词
回归热	中心词
回盲部癌	中心词
回纳疝块后压住内环	中心词
围产期出血	中心词
围产期异常	中心词
围产期血管栓塞性疾病	中心词
土拉菌病	中心词
地中海贫血	中心词
坏死	中心词
坏死症	中心词
坏疽	中心词
坏血病	中心词
坐骨神经卡压	中心词
坐骨神经疾病	中心词
坐骨神经痛	中心词
坐骨神经痛待查	中心词
垂体TSH瘤	中心词
垂体功能减退	中心词
垂体功能减退症	中心词
垂体性侏儒症	中心词
垂体机能亢进	中心词
垂体生长激素分泌过多	中心词
垂体疾病	中心词
垂体瘤	中心词
垂体鞍区恶性肿瘤	中心词
垂体鞍区疾病	中心词
垂体鞍区肿物	中心词
埃博拉出血热	中心词
埃博拉病毒感染	中心词
埋伏牙	中心词
基底节变性疾病	中心词
声带小结	中心词
声带疾病	中心词
声带麻痹	中心词
声门狭窄	中心词
声门癌	中心词
处女膜疾病	中心词
处女膜破裂	中心词
复发癌	中心词
夏科氏关节病	中心词
外伤	中心词
外伤伤口	中心词
外周主要动脉动脉瘤	中心词
外周主要动脉损伤	中心词
外周主要动脉疾病	中心词
外周主要静脉疾病	中心词
外来伤害	中心词
外眦赘皮	中心词
外耳感染性疾病	中心词
外耳湿疹	中心词
外耳炎	中心词
外耳畸形	中心词
外耳疾病	中心词
外耳皮肤疾病	中心词
外耳肿物	中心词
外耳道狭窄闭锁	中心词
外阴发育不良	中心词
外阴损伤	中心词
外阴损伤性疾病	中心词
外阴生殖器异物	中心词
外阴疾病	中心词
外阴癌	中心词
外阴白斑	中心词
外阴肿物	中心词
外麦粒肿	中心词
多动症	中心词
多发性硬化	中心词
多发骨髓瘤	中心词
多器官功能衰竭	中心词
多囊卵巢	中心词
多囊卵巢综合征	中心词
多囊肾	中心词
多囊肾病	中心词
多毛症	中心词
多毛细胞白血病	中心词
多汗症	中心词
多胎妊娠	中心词
多脏器功能衰竭	中心词
多脏器功能障碍症	中心词
夜游症	中心词
大便失禁	中心词
大动脉转位	中心词
大细胞性贫血	中心词
大脑动脉狭窄栓塞	中心词
大脑变性	中心词
大脑感染性疾病	中心词
大脑肿物	中心词
大麻类药物滥用	中心词
天疱疮	中心词
天花	中心词
天花病毒感染	中心词
失明	中心词
失眠	中心词
失聪	中心词
失能	中心词
失语	中心词
头痛	中心词
头痛待查	中心词
头癣	中心词
头皮出血	中心词
头皮糠疹	中心词
头皮裂伤	中心词
头部不适	中心词
头面部恶性肿瘤	中心词
头面部损伤	中心词
头面部疾病	中心词
头面部肿物	中心词
头面部血管疾病	中心词
头面部骨疾病	中心词
女性不孕	中心词
女性外阴上皮疾病	中心词
女性外阴恶性肿瘤	中心词
女性外阴感染性疾病	中心词
女性外阴损伤	中心词
女性外阴溃疡	中心词
女性外阴畸形	中心词
女性外阴疾病	中心词
女性外阴肿物	中心词
女性性交异常	中心词
女性生殖系统出血	中心词
女性生殖系统感染性疾病	中心词
女性生殖系统术后并发症	中心词
女性生殖系统畸形	中心词
女性生殖系统疾病	中心词
女性生殖系统肿物	中心词
妊娠	中心词
妊娠分娩并发症	中心词
妊娠剧吐	中心词
妊娠合并慢性高血压病	中心词
妊娠呕吐	中心词
妊娠滋养细胞疾病	中心词
妊高症	中心词
婴儿玫瑰疹	中心词
婴幼儿异常	中心词
子宫位置异常	中心词
子宫内妊娠	中心词
子宫内膜增生	中心词
子宫内膜异位症	中心词
子宫内膜炎	中心词
子宫内膜疾病	中心词
子宫内膜癌	中心词
子宫出血	中心词
子宫前倾	中心词
子宫后勤	中心词
子宫后屈	中心词
子宫复旧不全	中心词
子宫复旧不良	中心词
子宫平滑肌瘤	中心词
子宫平滑肌瘤病	中心词
子宫异物	中心词
子宫息肉	中心词
子宫恶性肿物	中心词
子宫感染性疾病	中心词
子宫损伤	中心词
子宫炎	中心词
子宫畸形	中心词
子宫疾病	中心词
子宫瘘	中心词
子宫癌	中心词
子宫破裂	中心词
子宫粘连	中心词
子宫肿物	中心词
子宫脱垂	中心词
子宫腔狭窄性疾病	中心词
子宫血管疾病	中心词
子宫附件恶性肿瘤	中心词
子宫附件疾病	中心词
子宫附件肿物	中心词
子宫颈恶性肿瘤	中心词
子宫颈溃疡	中心词
子宫颈疾病	中心词
子痫	中心词
孤独症	中心词
完全性右束支传导阻滞	中心词
实性肿物	中心词
室壁瘤	中心词
室性心律失常	中心词
室性早搏	中心词
室性期前收缩	中心词
室扑	中心词
室早	中心词
室缺	中心词
室间隔缺损	中心词
室颤	中心词
宫内孕	中心词
宫外孕	中心词
宫颈发育不良	中心词
宫颈息肉	中心词
宫颈恶性肿瘤	中心词
宫颈溃疡	中心词
宫颈狭窄	中心词
宫颈疾病	中心词
宫颈瘘	中心词
宫颈癌	中心词
宫颈粘膜疾病	中心词
宫颈裂伤	中心词
家族性结肠息肉病	中心词
寄生虫感染	中心词
导管癌	中心词
射精障碍	中心词
小三阳	中心词
小便失禁	中心词
小儿遗尿	中心词
小儿遗尿遗便	中心词
小细胞性性贫血	中心词
小细胞癌	中心词
小肠伤寒	中心词
小肠副伤寒	中心词
小肠憩室	中心词
小肠损伤	中心词
小肠疾病	中心词
小肠病	中心词
小肠贾第虫病	中心词
小肠霍乱	中心词
小脑变性	中心词
小脑性共济失调	中心词
小脑感染性疾病	中心词
小脑肿物	中心词
少精无精症	中心词
尖锐湿疣	中心词
尘肺	中心词
尺神经卡压	中心词
尺神经疾病	中心词
尺骨疾病	中心词
尺骨骨折	中心词
尼克酸缺乏	中心词
尼古丁类滥用及成瘾	中心词
尾椎疾病	中心词
尿失禁	中心词
尿布性皮炎	中心词
尿布疹	中心词
尿布疹红斑	中心词
尿检验异常	中心词
尿毒症	中心词
尿液反流	中心词
尿液排泄	中心词
尿潴留	中心词
尿糖	中心词
尿素循环相关氨基酸代谢障碍性疾病	中心词
尿道出血	中心词
尿道恶性肿瘤	中心词
尿道损伤	中心词
尿道炎	中心词
尿道狭窄	中心词
尿道狭窄性疾病	中心词
尿道瓣膜	中心词
尿道畸形	中心词
尿道疾病	中心词
尿道瘘	中心词
尿道癌	中心词
尿道结石	中心词
尿道肿物	中心词
尿酮	中心词
尿酸代谢	中心词
局限性硬皮病	中心词
局限性肠炎	中心词
屈光不正	中心词
嵌顿痔	中心词
左后束支传导阻滞阻滞	中心词
左室流出道狭窄	中心词
左心室双出口	中心词
左心衰竭	中心词
左肺上叶癌	中心词
左肺下叶癌	中心词
巧克力囊肿	中心词
巨人症	中心词
巨大儿	中心词
巨大胎儿	中心词
巨核细胞白血病	中心词
巨细胞病毒感染	中心词
巩膜变性疾病	中心词
巩膜感染性疾病	中心词
巩膜溃疡	中心词
巩膜疾病	中心词
巩膜缺损	中心词
巩膜肿物	中心词
巩膜膨出	中心词
巩膜葡萄肿	中心词
巴氏腺炎	中心词
布氏杆菌病	中心词
布鲁氏菌病	中心词
帕金森病	中心词
带状疱疹	中心词
常染色体缺陷性遗传病	中心词
干燥综合征	中心词
干眼症	中心词
平底足	中心词
平滑肌瘤	中心词
平滑肌蠕动	中心词
平足	中心词
并发症	中心词
幻肢痛	中心词
幼儿急疹	中心词
幼年型进行性球麻痹	中心词
幽门梗阻	中心词
幽门狭窄	中心词
广泛性发育障碍	中心词
库欣综合征	中心词
应激	中心词
应激反应	中心词
应激综合征	中心词
延髓疾病	中心词
延髓空洞症	中心词
异位妊娠	中心词
异物存留	中心词
异食癖	中心词
弓形虫感染	中心词
弓形虫病	中心词
弥漫性血管内凝血	中心词
弱视	中心词
强迫症	中心词
循环系统不适	中心词
循环系统术后并发症	中心词
循环系统疾病	中心词
循环衰竭	中心词
微量元素代谢	中心词
微量元素代谢障碍性疾病	中心词
心内膜垫缺损	中心词
心内膜炎	中心词
心内附属结构疾病	中心词
心前区不适	中心词
心力衰竭	中心词
心功能不全	中心词
心功能衰竭	中心词
心动过缓	中心词
心动过速	中心词
心包囊肿	中心词
心包填塞	中心词
心包炎	中心词
心包疾病	中心词
心包积液	中心词
心包积血	中心词
心包缺损	中心词
心包肿物	中心词
心境情感障碍	中心词
心室扑动	中心词
心室畸形	中心词
心室颤动	中心词
心律不齐	中心词
心律失常	中心词
心房室壁瘤	中心词
心房扑动	中心词
心房畸形	中心词
心房纤颤	中心词
心房颤动	中心词
心梗	中心词
心源性哮喘	中心词
心绞痛	中心词
心绞痛待查	中心词
心肌梗塞	中心词
心肌梗死	中心词
心肌炎	中心词
心肌疾病	中心词
心肌病	中心词
心脏Eisenmenger综合征	中心词
心脏传导阻滞	中心词
心脏增生性疾病	中心词
心脏异物	中心词
心脏房室传导阻滞	中心词
心脏损伤	中心词
心脏术后并发症	中心词
心脏杂音待查	中心词
心脏束支传导阻滞	中心词
心脏畸形	中心词
心脏疾病	中心词
心脏病	中心词
心脏肥大	中心词
心脏肿物	中心词
心脏节律异常性疾病	中心词
